customer_item_name,ship_to_site_name,ship_from_site_name,state,exception_status,sum_Order_Qty,sum_Open_Qty,sum_Order Amount,sum_Open_Order_Amt,need_by_date,email
445922,10160961,1290,Received,null,1,0,18.81,0,"Monday, November 4, 2019",adam.jill@jda.com
490131,10160961,1300,Received,null,1,0,355.06,0,"Monday, November 4, 2019",dinesh.venkata@jda.com
490286,10160961,1310,Received,null,1,0,1559.53,0,"Monday, November 4, 2019",shimha.ganta@jda.com
490367,10160961,1320,Received,null,1,0,427.06,0,"Monday, November 4, 2019",king.lot@jda.com
490381,10160961,1330,Received,null,1,0,80.84,0,"Monday, November 4, 2019",what.even@jda.com
490431,10160978,1340,Received,null,1,0,68.15,0,"Monday, November 4, 2019",dinesh.ganta@jda.com
490434,10160989,1350,Received,null,1,0,91.84,0,"Monday, November 4, 2019",jam.adm@jda.com
490443,10161009,1360,Received,null,1,0,200.73,0,"Monday, November 4, 2019",adam.jill@jda.com
490445,10161009,1370,Received,null,1,0,474.2,0,"Monday, November 4, 2019",dinesh.venkata@jda.com
491160,10161112,1380,Received,null,1,0,612.77,0,"Monday, November 4, 2019",shimha.ganta@jda.com
491172,10161138,1390,Received,null,1,0,101.74,0,"Monday, November 4, 2019",king.lot@jda.com
491255,10161138,1400,Received,null,1,0,111.44,0,"Monday, November 4, 2019",what.even@jda.com
51-9000176AK,10161138,1410,Received,null,1,0,0,0,"Monday, November 4, 2019",dinesh.ganta@jda.com
51-9000176BK,10161138,1420,Received,null,1,0,0,0,"Monday, November 4, 2019",jam.adm@jda.com
51-9007685AK,10161138,1430,Received,null,1,0,0,0,"Monday, November 4, 2019",adam.jill@jda.com
51-9007685BK,10161138,1440,Received,null,1,0,0,0,"Monday, November 4, 2019",dinesh.venkata@jda.com
550067,10161138,1450,Received,null,1,0,47.76,0,"Monday, November 4, 2019",shimha.ganta@jda.com
550255,10161138,1460,Received,null,1,0,62.44,0,"Monday, November 4, 2019",king.lot@jda.com
550380,10161138,1470,Received,null,1,0,190.17,0,"Monday, November 4, 2019",what.even@jda.com
550474,10161138,1480,Received,null,1,0,23.16,0,"Monday, November 4, 2019",dinesh.ganta@jda.com
550499,10161138,1490,Received,null,1,0,135.17,0,"Monday, November 4, 2019",jam.adm@jda.com
550523,10161138,1500,Received,null,1,0,58.25,0,"Monday, November 4, 2019",adam.jill@jda.com
550610,10161167,1510,Received,null,1,0,177.28,0,"Monday, November 4, 2019",dinesh.venkata@jda.com
550612,10161167,1520,Received,null,1,0,163.82,0,"Monday, November 4, 2019",shimha.ganta@jda.com
550749,10161343,1530,Received,null,1,0,146.91,0,"Monday, November 4, 2019",king.lot@jda.com
550803,10161343,1540,Received,null,1,0,261.12,0,"Monday, November 4, 2019",what.even@jda.com
550816,10161343,1550,Received,null,1,0,50.1,0,"Monday, November 4, 2019",dinesh.ganta@jda.com
550891,10161343,1560,Received,null,1,0,45.94,0,"Monday, November 4, 2019",jam.adm@jda.com
550931,10161700,1570,Received,null,1,0,166.89,0,"Monday, November 4, 2019",adam.jill@jda.com
550938,10161851,1580,Received,null,1,0,57.03,0,"Monday, November 4, 2019",dinesh.venkata@jda.com
550950,10161851,1590,Received,null,1,0,157.18,0,"Monday, November 4, 2019",shimha.ganta@jda.com
551015,10161862,1600,Received,null,1,0,89.06,0,"Monday, November 4, 2019",king.lot@jda.com
551071,10162183,1610,Received,null,1,0,58.96,0,"Monday, November 4, 2019",dinesh.ganta@jda.com
551091,10162183,1620,Received,null,1,0,35.84,0,"Monday, November 4, 2019",jam.adm@jda.com
551113,10162183,1630,Received,null,1,0,65.45,0,"Monday, November 4, 2019",adam.jill@jda.com
551146,10162183,1640,Received,null,1,0,51.24,0,"Monday, November 4, 2019",dinesh.venkata@jda.com
551154,10162183,1650,Received,null,1,0,39.74,0,"Monday, November 4, 2019",shimha.ganta@jda.com
551163,10162192,1660,Received,null,1,0,42.79,0,"Monday, November 4, 2019",king.lot@jda.com
551263,10162292,1670,Received,null,1,0,110.16,0,"Monday, November 4, 2019",what.even@jda.com
551287,10162292,1680,Received,null,1,0,260.26,0,"Monday, November 4, 2019",dinesh.ganta@jda.com
551302,10162292,1690,Received,null,1,0,307.4,0,"Monday, November 4, 2019",jam.adm@jda.com
551419,10162632,1700,Received,null,1,0,133.95,0,"Monday, November 4, 2019",adam.jill@jda.com
551436,10162635,1710,Received,null,1,0,24.16,0,"Monday, November 4, 2019",dinesh.venkata@jda.com
552311,10162635,1720,Received,null,1,0,216.44,0,"Monday, November 4, 2019",shimha.ganta@jda.com
552466,10162635,1730,Received,null,1,0,117.25,0,"Monday, November 4, 2019",king.lot@jda.com
552596,10163237,1740,Received,null,1,0,60.91,0,"Monday, November 4, 2019",what.even@jda.com
552814,10163237,1750,Received,null,1,0,278.86,0,"Monday, November 4, 2019",dinesh.ganta@jda.com
552838,10163237,1760,Received,null,1,0,27.64,0,"Monday, November 4, 2019",jam.adm@jda.com
552867,10163314,1770,Received,null,1,0,124.35,0,"Monday, November 4, 2019",adam.jill@jda.com
552868,10163314,1780,Received,null,1,0,93.47,0,"Monday, November 4, 2019",dinesh.venkata@jda.com
552950,10163314,1790,Received,null,1,0,63.67,0,"Monday, November 4, 2019",shimha.ganta@jda.com
553033,10163314,1800,Received,null,1,0,66.02,0,"Monday, November 4, 2019",king.lot@jda.com
553047,10163314,1810,Received,null,1,0,98.95,0,"Monday, November 4, 2019",what.even@jda.com
553048,10163314,1820,Received,null,1,0,41.78,0,"Monday, November 4, 2019",dinesh.ganta@jda.com
553053,10163314,1830,Received,null,1,0,148.78,0,"Monday, November 4, 2019",jam.adm@jda.com
553061,10163314,1840,Received,null,1,0,37.91,0,"Monday, November 4, 2019",adam.jill@jda.com
553062,10163725,1850,Received,null,1,0,106.95,0,"Monday, November 4, 2019",dinesh.venkata@jda.com
553081,10163725,1860,Received,null,1,0,24,0,"Monday, November 4, 2019",shimha.ganta@jda.com
553090,10163725,1870,Received,null,1,0,86.86,0,"Monday, November 4, 2019",king.lot@jda.com
553118,10163727,1880,Received,null,1,0,85.13,0,"Monday, November 4, 2019",what.even@jda.com
553125,10163727,1890,Received,null,1,0,125.27,0,"Monday, November 4, 2019",dinesh.ganta@jda.com
553129,10163727,1900,Received,null,1,0,123.84,0,"Monday, November 4, 2019",jam.adm@jda.com
553133,10163796,1910,Received,null,1,0,138.56,0,"Monday, November 4, 2019",adam.jill@jda.com
553150,10163906,1920,Delayed,null,1,0,148.11,0,"Monday, November 4, 2019",dinesh.venkata@jda.com
553177,10164064,1930,Delayed,null,1,0,146.11,0,"Monday, November 4, 2019",shimha.ganta@jda.com
553250,10164064,1940,Delayed,null,1,0,60.74,0,"Monday, November 4, 2019",king.lot@jda.com
553269,10164064,1950,Delayed,null,1,0,132.78,0,"Monday, November 4, 2019",what.even@jda.com
553310,10164064,1960,Delayed,null,1,0,146.54,0,"Monday, November 4, 2019",dinesh.ganta@jda.com
553335,10164064,1970,Delayed,null,1,0,86.3,0,"Monday, November 4, 2019",jam.adm@jda.com
553356,10164064,1980,Delayed,null,1,0,103.95,0,"Monday, November 4, 2019",adam.jill@jda.com
553369,10164064,1990,Delayed,null,1,0,48.68,0,"Monday, November 4, 2019",dinesh.venkata@jda.com
553441,10164064,2000,Delayed,null,1,0,115.36,0,"Monday, November 4, 2019",shimha.ganta@jda.com
553640,10164064,2010,Delayed,null,1,0,71.53,0,"Monday, November 4, 2019",king.lot@jda.com
553672,10164064,2020,Delayed,null,1,0,150.99,0,"Monday, November 4, 2019",what.even@jda.com
553740,10164064,2030,Delayed,null,1,0,94.53,0,"Monday, November 4, 2019",dinesh.ganta@jda.com
553772,10164405,2040,Delayed,null,1,0,146.75,0,"Monday, November 4, 2019",jam.adm@jda.com
553776,10169110,2050,Delayed,null,1,0,152.68,0,"Monday, November 4, 2019",adam.jill@jda.com
553791,10169110,2060,Delayed,null,1,0,151,0,"Monday, November 4, 2019",dinesh.venkata@jda.com
553866,10169978,2070,Delayed,null,1,0,147.19,0,"Monday, November 4, 2019",shimha.ganta@jda.com
553932,10169978,2080,Delayed,null,1,0,31.73,0,"Monday, November 4, 2019",king.lot@jda.com
553972,10169978,2090,Delayed,null,1,0,28.72,0,"Monday, November 4, 2019",dinesh.ganta@gmail.com
553990,10169978,2100,Delayed,null,1,0,115.77,0,"Monday, November 4, 2019",jam.adm@gmail.com
554001,10169978,2110,Delayed,null,1,0,187.49,0,"Monday, November 4, 2019",adam.jill@gmail.com
554062,10169978,2120,Delayed,null,1,0,49.68,0,"Monday, November 4, 2019",henry.venkata@gmail.com
554254,10170508,2130,Delayed,null,1,0,38.53,0,"Monday, November 4, 2019",ads.ganta@gmail.com
554257,10170508,2140,Delayed,null,1,0,187.13,0,"Monday, November 4, 2019",king.lot@gmail.com
554395,10170635,2150,Delayed,null,1,0,29.26,0,"Monday, November 4, 2019",what.even@gmail.com
554403,10170857,2160,Delayed,null,1,0,217.95,0,"Monday, November 4, 2019",dinesh.ganta@gmail.com
554421,10171271,2170,Delayed,null,1,0,134.85,0,"Monday, November 4, 2019",jam.adm@gmail.com
554432,10171444,2180,Delayed,null,1,0,56.62,0,"Monday, November 4, 2019",henry.jill@gmail.com
554527,10171444,2190,Delayed,null,1,0,22.81,0,"Monday, November 4, 2019",dinesh.henry@gmail.com
554566,10171472,2200,Delayed,null,1,0,213.67,0,"Monday, November 4, 2019",henry.ganta@gmail.com
554581,10171609,2210,Delayed,null,1,0,84.77,0,"Monday, November 4, 2019",henry.lot@gmail.com
554582,10171609,2220,Delayed,null,1,0,46.99,0,"Monday, November 4, 2019",henry.even@gmail.com
554587,10171642,2230,Delayed,null,1,0,47.42,0,"Monday, November 4, 2019",dinesh.ganta@gmail.com
554602,10171642,2240,Delayed,null,1,0,430.46,0,"Monday, November 4, 2019",adsad.adm@gmail.com
554666,10171745,2250,Delayed,null,1,0,348.75,0,"Monday, November 4, 2019",adam.jill@gmail.com
554698,10171745,2260,Delayed,null,1,0,50.11,0,"Monday, November 4, 2019",dinesh.venkata@gmail.com
554884,10171745,2270,Delayed,null,1,0,164.69,0,"Monday, November 4, 2019",shimha.ganta@gmail.com
555027,10171983,2280,Delayed,null,1,0,43.94,0,"Monday, November 4, 2019",king.lot@gmail.com
555052,10171983,2290,Delayed,null,1,0,55.38,0,"Monday, November 4, 2019",asdasd.even@gmail.com
555134,10171993,2300,Delayed,null,1,0,531.76,0,"Monday, November 4, 2019",dinesh.ganta@gmail.com
555171,10172120,2310,Delayed,null,1,0,206.12,0,"Monday, November 4, 2019",jam.adm@gmail.com
555236,10172224,2320,Delayed,null,1,0,247.66,0,"Monday, November 4, 2019",asd.jill@gmail.com
555268,10172344,2330,Delayed,null,1,0,101.43,0,"Monday, November 4, 2019",henry.venkata@gmail.com
555324,10172344,2340,Delayed,null,1,0,39.02,0,"Monday, November 4, 2019",shimha.ganta@gmail.com
555330,10172344,2350,Delayed,null,1,0,60.03,0,"Monday, November 4, 2019",king.lot@gmail.com
555340,10172344,2360,Delayed,null,1,0,94.45,0,"Monday, November 4, 2019",exhu.wdas@gmail.com
555341,10172344,2370,Delayed,null,1,0,66.56,0,"Monday, November 4, 2019",dinesh.ganta@gmail.com
555343,10172344,2380,Delayed,null,1,0,101.54,0,"Monday, November 4, 2019",jam.adm@gmail.com
555348,10172344,2390,Delayed,null,1,0,40.06,0,"Monday, November 4, 2019",adam.jill@gmail.com
555354,10172344,2400,Delayed,null,1,0,64,0,"Monday, November 4, 2019",dinesh.venkata@gmail.com
555372,10172759,2410,Delayed,null,1,0,41.11,0,"Monday, November 4, 2019",shimha.ganta@gmail.com
555381,10172759,2420,Delayed,null,1,0,209.37,0,"Monday, November 4, 2019",king.lot@gmail.com
555387,10172759,2430,Delayed,null,1,0,46.24,0,"Monday, November 4, 2019",what.asd@gmail.com
555397,10172759,2440,Delayed,null,1,0,118.83,0,"Monday, November 4, 2019",dinesh.ganta@gmail.com
555399,10172793,2450,Delayed,null,1,0,136.38,0,"Monday, November 4, 2019",jam.adm@gmail.com
555402,10172996,2460,Delayed,null,1,0,20.84,0,"Monday, November 4, 2019",adam.jill@gmail.com
555413,10172996,2470,Delayed,null,1,0,95.88,0,"Monday, November 4, 2019",dinesh.venkata@gmail.com
555446,10172996,2480,Delayed,null,1,0,120.61,0,"Monday, November 4, 2019",shimha.ganta@gmail.com
555461,10172996,2490,Delayed,null,1,0,49.02,0,"Monday, November 4, 2019",king.lot@gmail.com
555488,10172996,2500,Delayed,null,1,0,96.21,0,"Monday, November 4, 2019",what.even@gmail.com
555489,10173119,2510,Delayed,null,1,0,119.72,0,"Monday, November 4, 2019",dinesh.ganta@gmail.com
555524,10174000,2520,Delayed,null,1,0,134.89,0,"Monday, November 4, 2019",casad.adm@gmail.com
555525,10175916,2530,Delayed,null,1,0,31.2,0,"Monday, November 4, 2019",adam.jill@gmail.com
555584,10175916,2540,Delayed,null,1,0,32.86,0,"Monday, November 4, 2019",dinesh.venkata@gmail.com
555645,10175916,2550,Delayed,null,1,0,38.69,0,"Monday, November 4, 2019",shimha.ganta@gmail.com
555699,10175916,2560,Delayed,null,1,0,137.47,0,"Monday, November 4, 2019",king.lot@gmail.com
555714,10175916,2570,Delayed,null,1,0,134.43,0,"Monday, November 4, 2019",dinesh.ganta@gmail.com
555728,10175916,2580,Delayed,null,1,0,89.48,0,"Monday, November 4, 2019",jam.adm@gmail.com
555729,10175916,2590,Delayed,null,1,0,118.88,0,"Monday, November 4, 2019",adam.jill@gmail.com
555733,10175916,2600,Delayed,null,1,0,93.21,0,"Monday, November 4, 2019",dinesh.venkata@gmail.com
555742,10176110,2610,Delayed,null,1,0,83.49,0,"Monday, November 4, 2019",shimha.ganta@gmail.com
555796,10176175,1014,Delayed,null,1,0,156.94,0,"Monday, November 4, 2019",king.lot@gmail.com
555797,10176175,1014,Delayed,null,1,0,173.8,0,"Monday, November 4, 2019",what.even@gmail.com
555836,10176268,1014,Delayed,null,1,0,31.51,0,"Monday, November 4, 2019",dinesh.ganta@gmail.com
555837,10176289,1014,Delayed,null,1,0,39.27,0,"Monday, November 4, 2019",jam.adm@gmail.com
555850,10176289,1014,Delayed,null,1,0,142.06,0,"Monday, November 4, 2019",adam.jill@gmail.com
555881,10176289,1014,Delayed,null,1,0,63.08,0,"Monday, November 4, 2019",dinesh.venkata@gmail.com
555894,10176289,1014,Delayed,null,1,0,62.05,0,"Monday, November 4, 2019",shimha.ganta@gmail.com
555976,10176289,1014,Delayed,null,1,0,170.94,0,"Monday, November 4, 2019",king.lot@gmail.com
555992,10176289,1014,Delayed,null,1,0,48.5,0,"Monday, November 4, 2019",what.even@gmail.com
555997,10176289,1014,Delayed,null,1,0,36.64,0,"Monday, November 4, 2019",dinesh.ganta@gmail.com
556026,10176348,1014,Delayed,null,1,0,41.27,0,"Monday, November 4, 2019",jam.adm@gmail.com
556080,10176348,1014,Delayed,null,1,0,42.49,0,"Monday, November 4, 2019",adam.jill@gmail.com
556296,10176408,1014,Delayed,null,1,0,121.73,0,"Monday, November 4, 2019",dinesh.venkata@gmail.com
556331,10176408,1014,Delayed,null,1,0,97.16,0,"Monday, November 4, 2019",shimha.ganta@gmail.com
556341,10176408,1014,Delayed,null,1,0,40.08,0,"Monday, November 4, 2019",king.lot@gmail.com
556349,10176469,1014,Delayed,null,1,0,30.41,0,"Monday, November 4, 2019",what.even@gmail.com
556357,10176489,1014,Delayed,null,1,0,189.98,0,"Monday, November 4, 2019",dinesh.ganta@gmail.com
556432,10176533,1014,Delayed,null,1,0,156.78,0,"Monday, November 4, 2019",jam.adm@gmail.com
556433,10176533,1014,Delayed,null,1,0,154.11,0,"Monday, November 4, 2019",adam.jill@gmail.com
556535,10176533,1014,Delayed,null,1,0,104.65,0,"Monday, November 4, 2019",dinesh.venkata@gmail.com
556615,10176533,1014,Delayed,null,1,0,105.85,0,"Monday, November 4, 2019",shimha.ganta@gmail.com
556620,10176534,1014,Delayed,null,1,0,61.86,0,"Monday, November 4, 2019",king.lot@gmail.com
556644,10176675,1014,Delayed,null,1,0,77.29,0,"Monday, November 4, 2019",what.even@gmail.com
556855,10176675,1014,Delayed,null,1,0,156.43,0,"Monday, November 4, 2019",dinesh.ganta@gmail.com
556925,10176675,1014,Delayed,null,1,0,39.24,0,"Monday, November 4, 2019",jam.adm@gmail.com
557004,10176675,1014,Delayed,null,1,0,320.33,0,"Monday, November 4, 2019",adam.jill@gmail.com
557052,10176675,1014,Delayed,null,1,0,45.83,0,"Monday, November 4, 2019",dinesh.venkata@gmail.com
557068,10176687,1014,Delayed,null,1,0,79.76,0,"Monday, November 4, 2019",shimha.ganta@gmail.com
557226,10176687,1014,Delayed,null,1,0,21.49,0,"Monday, November 4, 2019",king.lot@gmail.com
557321,10177080,1014,Delayed,null,1,0,78.2,0,"Monday, November 4, 2019",what.even@gmail.com
557330,10177080,1014,Delayed,null,1,0,83.51,0,"Monday, November 4, 2019",dinesh.ganta@gmail.com
557343,10177080,1014,Delayed,null,1,0,21.26,0,"Monday, November 4, 2019",jam.adm@gmail.com
557396,10177080,1014,Delayed,null,1,0,55.73,0,"Monday, November 4, 2019",adam.jill@gmail.com
557397,10177080,1014,Delayed,null,1,0,70.86,0,"Monday, November 4, 2019",dinesh.venkata@gmail.com
557398,10177286,1014,Delayed,null,1,0,72.82,0,"Monday, November 4, 2019",shimha.ganta@gmail.com
557399,10177300,1014,Delayed,null,1,0,80.64,0,"Monday, November 4, 2019",king.lot@gmail.com
557447,10177513,1014,Delayed,null,1,0,369.72,0,"Monday, November 4, 2019",what.even@gmail.com
557493,10177610,1014,Delayed,null,1,0,61.63,0,"Monday, November 4, 2019",dinesh.ganta@gmail.com
557528,10177621,1014,Delayed,null,1,0,205.51,0,"Monday, November 4, 2019",jam.adm@gmail.com
557696,10177621,1014,Delayed,null,1,0,31.44,0,"Monday, November 4, 2019",adam.jill@gmail.com
557870,10177689,1014,Delayed,null,1,0,39.98,0,"Monday, November 4, 2019",dinesh.venkata@gmail.com
557874,10177689,1014,Delayed,null,1,0,265.13,0,"Monday, November 4, 2019",shimha.ganta@gmail.com
557906,10177689,1014,Delayed,null,1,0,41.27,0,"Monday, November 4, 2019",king.lot@gmail.com
557922,10177689,1014,Delayed,null,1,0,31.55,0,"Monday, November 4, 2019",dinesh.ganta@gmail.com
557965,10177689,1014,Delayed,null,1,0,158.31,0,"Monday, November 4, 2019",jam.adm@gmail.com
557983,10177689,1014,Delayed,null,1,0,394.91,0,"Monday, November 4, 2019",adam.jill@gmail.com
557998,10177689,1014,Delayed,null,1,0,41.37,0,"Monday, November 4, 2019",henry.venkata@gmail.com
558040,10177689,1014,Delayed,null,1,0,36.53,0,"Monday, November 4, 2019",ads.ganta@gmail.com
558111,10177689,1014,Delayed,null,1,0,451.85,0,"Monday, November 4, 2019",king.lot@gmail.com
558267,10177689,1014,Delayed,null,1,0,203.49,0,"Monday, November 4, 2019",what.even@gmail.com
558280,10177689,1014,Delayed,null,1,0,60.45,0,"Monday, November 4, 2019",dinesh.ganta@gmail.com
558302,10177696,1014,Delayed,null,1,0,82.26,0,"Monday, November 4, 2019",jam.adm@gmail.com
558326,10177851,1014,Delayed,null,1,0,268.8,0,"Monday, November 4, 2019",henry.jill@gmail.com
558333,10177851,1080,Delayed,null,1,0,154.85,0,"Monday, November 4, 2019",dinesh.henry@gmail.com
558349,10178170,1081,Delayed,null,1,0,180.95,0,"Monday, November 4, 2019",henry.ganta@gmail.com
558471,10178200,1082,Delayed,null,1,0,200.45,0,"Monday, November 4, 2019",henry.lot@gmail.com
558534,10178255,1083,Delayed,null,1,0,96.08,0,"Monday, November 4, 2019",henry.even@gmail.com
558599,10178260,1084,Delayed,null,1,0,34.96,0,"Monday, November 4, 2019",dinesh.ganta@gmail.com
558664,10178293,1085,Delayed,null,1,0,164.48,0,"Monday, November 4, 2019",adsad.adm@gmail.com
558824,10178293,1086,Delayed,null,1,0,51.23,0,"Monday, November 4, 2019",adam.jill@gmail.com
559047,10178293,1087,Delayed,null,1,0,75.98,0,"Monday, November 4, 2019",dinesh.venkata@gmail.com
559135,10178293,1088,Delayed,null,1,0,59.38,0,"Monday, November 4, 2019",shimha.ganta@gmail.com
559250,10178293,1089,Delayed,null,1,0,131.49,0,"Monday, November 4, 2019",king.lot@gmail.com
559330,10178314,1090,Delayed,null,1,0,126.89,0,"Monday, November 4, 2019",asdasd.even@gmail.com
559626,10178314,1091,Delayed,null,1,0,290.81,0,"Monday, November 4, 2019",dinesh.ganta@gmail.com
559652,10178314,1092,Delayed,null,1,0,63.99,0,"Monday, November 4, 2019",jam.adm@gmail.com
559776,10178314,1093,Delayed,null,1,0,26.22,0,"Monday, November 4, 2019",asd.jill@gmail.com
559944,10178314,1094,Delayed,null,1,0,50.1,0,"Monday, November 4, 2019",henry.venkata@gmail.com
560012,10178314,1095,Delayed,null,1,0,465.33,0,"Monday, November 4, 2019",shimha.ganta@gmail.com
560083,10178314,1096,Received,null,1,0,302.91,0,"Monday, November 4, 2019",king.lot@gmail.com
560105,10178314,1097,Received,null,1,0,35.35,0,"Monday, November 4, 2019",exhu.wdas@gmail.com
560107,10178314,1098,Received,null,1,0,114.72,0,"Monday, November 4, 2019",dinesh.ganta@gmail.com
560177,10178314,1099,Received,null,1,0,84.91,0,"Monday, November 4, 2019",jam.adm@gmail.com
560183,10178314,1100,Received,null,1,0,225.32,0,"Monday, November 4, 2019",adam.jill@gmail.com
560248,10178314,1101,Received,null,1,0,54.55,0,"Monday, November 4, 2019",dinesh.venkata@gmail.com
560264,10178538,1102,Received,null,1,0,120.54,0,"Monday, November 4, 2019",shimha.ganta@gmail.com
560265,10179420,1103,Received,null,1,0,296.37,0,"Monday, November 4, 2019",king.lot@gmail.com
560305,10179995,1104,Received,null,1,0,359.27,0,"Monday, November 4, 2019",what.asd@gmail.com
560352,10179995,1105,Received,null,1,0,44.28,0,"Monday, November 4, 2019",dinesh.ganta@gmail.com
560355,10181104,1106,Received,null,1,0,44.95,0,"Monday, November 4, 2019",jam.adm@gmail.com
560358,10181230,1107,Received,null,1,0,185.44,0,"Monday, November 4, 2019",adam.jill@gmail.com
560364,10181230,1108,Received,null,1,0,511.31,0,"Monday, November 4, 2019",dinesh.venkata@gmail.com
560401,10181230,1109,Received,null,1,0,32.63,0,"Monday, November 4, 2019",shimha.ganta@gmail.com
560408,10181230,1110,Received,null,1,0,37.24,0,"Monday, November 4, 2019",king.lot@gmail.com
560429,10181230,1111,Received,null,1,0,90.35,0,"Monday, November 4, 2019",what.even@gmail.com
